
BLZ,Bank_Name,BIC,PLZ,City
77062014,Raiffeisenbank Burgebrach-Stegaurach,,96175,Pettstadt
77062014,Raiffeisenbank Burgebrach-Stegaurach,,96135,Stegaurach
77062139,Volksbank Raiffeisenbank Obermain,GENODEF1SFF,96226,Bad Staffelstein
77062139,Volksbank Raiffeisenbank Obermain,,96264,Altenkunstadt
77062139,Volksbank Raiffeisenbank Obermain (Gf P2),,96226,Bad Staffelstein
77062139,Volksbank Raiffeisenbank Obermain,,96224,Burgkunstadt
77062139,Volksbank Raiffeisenbank Obermain,,96250,Ebensfeld
77062139,Volksbank Raiffeisenbank Obermain,,95336,Mainleus
77062139,Volksbank Raiffeisenbank Obermain,,96247,Michelau i.OFr.
77062139,Volksbank Raiffeisenbank Obermain,,96369,Weißenbrunn
77062139,Volksbank Raiffeisenbank Obermain,,96260,Weismain
77062139,Volksbank Raiffeisenbank Obermain,,96199,Zapfendorf
77069044,Raiffeisenbank Küps-Mitwitz-Stockheim,GENODEF1KC2,96328,Küps
77069044,Raiffeisenbank Küps-Mitwitz-Stockheim,,96317,Kronach
77069044,Raiffeisenbank Küps-Mitwitz-Stockheim (Gf P2),,96328,Küps
77069044,Raiffeisenbank Küps-Mitwitz-Stockheim,,96268,Mitwitz
77069044,Raiffeisenbank Küps-Mitwitz-Stockheim,,96342,Stockheim
77069051,Raiffeisenbank -alt-,GENODEF1HIS,91332,Heiligenstadt i.OFr.
77069051,Raiffeisenbank (Gf P2),,91332,Heiligenstadt i.OFr.
77069052,Raiffeisenbank Heroldsbach -alt-,GENODEF1HOB,91336,Heroldsbach
77069052,Raiffeisenbank (Gf P2),,91336,Heroldsbach
77069091,Raiffeisenbank Ebrachgrund -alt-,GENODEF1SFD,96172,Mühlhausen
77069091,Raiffeisenbank Ebrachgrund,,96160,Geiselwind
77069091,Raiffeisenbank Ebrachgrund (Gf P2),,96172,Mühlhausen
77069091,Raiffeisenbank Ebrachgrund,,96132,Schlüsselfeld
77069091,Raiffeisenbank Ebrachgrund,,96193,Wachenroth
77069461,Vereinigte Raiffeisenbanken -alt-,GENODEF1GBF,91321,Gräfenberg
77069461,Vereinigte Raiffeisenbanken,,90542,Eckental
77069461,Vereinigte Raiffeisenbanken,,91090,Effeltrich
77069461,Vereinigte Raiffeisenbanken,,91349,Egloffstein
77069461,Vereinigte Raiffeisenbanken,,91294,Forchheim
77069461,Vereinigte Raiffeisenbanken (Gf P2),,91321,Gräfenberg
77069461,Vereinigte Raiffeisenbanken,,91352,Hallerndorf
77069461,Vereinigte Raiffeisenbanken,,90560,Heroldsberg
77069461,Vereinigte Raiffeisenbanken,,91355,Hiltpoltstein
77069461,Vereinigte Raiffeisenbanken,,91338,Igensdorf
77069461,Vereinigte Raiffeisenbanken,,91207,Lauf a.d.Pegnitz
77069461,Vereinigte Raiffeisenbanken,,91077,Neunkirchen a. Brand
77069461,Vereinigte Raiffeisenbanken,,90411,Nürnberg
77069461,Vereinigte Raiffeisenbanken,,91099,Poxdorf
77069739,Raiffeisenbank Thurnauer Land -alt-,GENODEF1THA,95349,Thurnau
77069739,Raiffeisenbank Thurnauer Land,,95512,Neudrossenfeld
77069739,Raiffeisenbank Thurnauer Land (Gf P2),,95349,Thurnau
77069739,Raiffeisenbank Thurnauer Land,,96197,Wonsees
77069764,Raiffeisenbank Oberpfalz NordWest,GENODEF1KEM,95478,Kemnath
77069764,Raiffeisenbank Oberpfalz NordWest,,92681,Erbendorf
77069764,Raiffeisenbank Oberpfalz NordWest,,92655,Grafenwöhr
77069764,Raiffeisenbank Oberpfalz NordWest (Gf P2),,95478,Kemnath
77069764,Raiffeisenbank Oberpfalz NordWest,,91279,Kirchenthumbach
77069764,Raiffeisenbank Oberpfalz NordWest,,95700,Neusorg
77069764,Raiffeisenbank Oberpfalz NordWest,,95679,Waldershof
77069782,Raiffeisenbank am Kulm,GENODEF1SPK,95469,Speichersdorf
77069782,Raiffeisenbank am Kulm,,95514,Neustadt am Kulm
77069782,Raiffeisenbank am Kulm (Gf P2),,95469,Speichersdorf
77069836,Raiffeisenbank Berg-Bad Steben -alt-,GENODEF1BGO,95180,Berg
77069836,Raiffeisenbank Berg-Bad Steben (Gf P2),,95180,Berg
77069868,Raiffeisenbank Oberland,GENODEF1MGA,95352,Marktleugast
77069868,Raiffeisenbank Oberland,,95356,Grafengehaig
77069868,Raiffeisenbank Oberland,,95233,Helmbrechts
77069868,Raiffeisenbank Oberland (Gf P2),,95352,Marktleugast
77069868,Raiffeisenbank Oberland,,95355,Presseck
77069870,Raiffeisenbank Hochfranken West,GENODEF1SZF,95236,Stammbach
77069870,Raiffeisenbank Hochfranken West,,95493,Bischofsgrün
77069870,Raiffeisenbank Hochfranken West,,95482,Gefrees
77069870,Raiffeisenbank Hochfranken West,,95191,Leupoldsgrün
77069870,Raiffeisenbank Hochfranken West,,95119,Naila
77069870,Raiffeisenbank Hochfranken West,,95145,Oberkotzau
77069870,Raiffeisenbank Hochfranken West,,95131,Schwarzenbach a.Wald
77069870,Raiffeisenbank Hochfranken West,,95234,Sparneck
77069870,Raiffeisenbank Hochfranken West (Gf P2),,95236,Stammbach
77069870,Raiffeisenbank Hochfranken West,,95163,Weißenstadt
77069870,Raiffeisenbank Hochfranken West,,95239,Zell im Fichtelgebirge
77069906,Raiffeisenbank Wüstenselbitz,GENODEF1WSZ,95233,Helmbrechts
77069906,Raiffeisenbank Wüstenselbitz (Gf P2),,95233,Helmbrechts
77069908,Raiffeisenbank Sparneck-Stammbach-Zell -alt-,GENODEF1ZSP,95236,Stammbach
77069908,Raiffeisenbank Sparneck-Stammbach-Zell (Gf P2),,95236,Stammbach
77091800,VR-Bank Lichtenfels-Ebern,GENODEF1LIF,96215,Lichtenfels
77091800,VR-Bank Lichtenfels-Ebern,,96482,Ahorn
77091800,VR-Bank Lichtenfels-Ebern,,97496,Burgpreppach
77091800,VR-Bank Lichtenfels-Ebern,,96106,Ebern
77091800,VR-Bank Lichtenfels-Ebern,,96126,Ermershausen
77091800,VR-Bank Lichtenfels-Ebern,,96269,Großheirath
77091800,VR-Bank Lichtenfels-Ebern,,98663,Heldburg
77091800,VR-Bank Lichtenfels-Ebern,,96274,Itzgrund
77091800,VR-Bank Lichtenfels-Ebern,,96166,Kirchlauter
77091800,VR-Bank Lichtenfels-Ebern (Gf P2),,96215,Lichtenfels
77091800,VR-Bank Lichtenfels-Ebern,,96247,Michelau i.OFr.
77091800,VR-Bank Lichtenfels-Ebern,,96257,Redwitz a.d.Rodach
77091800,VR-Bank Lichtenfels-Ebern,,96145,Seßlach
77091800,VR-Bank Lichtenfels-Ebern,,98646,Straufhain
77091800,VR-Bank Lichtenfels-Ebern,,96253,Untersiemau
77120073,UniCredit Bank - HypoVereinsbank,HYVEDEMM289,95326,Kulmbach
77120073,UniCredit Bank - HypoVereinsbank,HYVEDEMM289,96317,Kronach
77140061,Commerzbank,COBADEFFXXX,95326,Kulmbach
77150000,Sparkasse Kulmbach-Kronach,BYLADEM1KUB,95311,Kulmbach
77150000,Sparkasse Kulmbach-Kronach,,96317,Kronach
77150000,Sparkasse Kulmbach-Kronach,,96328,Küps
77150000,Sparkasse Kulmbach-Kronach,,96337,Ludwigsstadt
77150000,Sparkasse Kulmbach-Kronach,,95336,Mainleus
77150000,Sparkasse Kulmbach-Kronach,,95352,Marktleugast
77150000,Sparkasse Kulmbach-Kronach,,96364,Marktrodach
77150000,Sparkasse Kulmbach-Kronach,,96268,Mitwitz
77150000,Sparkasse Kulmbach-Kronach,,95512,Neudrossenfeld
77150000,Sparkasse Kulmbach-Kronach,,95346,Stadtsteinach
77150000,Sparkasse Kulmbach-Kronach,,96361,Steinbach a. Wald
77150000,Sparkasse Kulmbach-Kronach,,96349,Steinwiesen
77150000,Sparkasse Kulmbach-Kronach,,96342,Stockheim
77150000,Sparkasse Kulmbach-Kronach,,96358,Teuschnitz
77150000,Sparkasse Kulmbach-Kronach,,95349,Thurnau
77150000,Sparkasse Kulmbach-Kronach,,95369,Untersteinach
77150000,Sparkasse Kulmbach-Kronach,,96346,Wallenfels
77150000,Sparkasse Kulmbach-Kronach,,96352,Wilhelmsthal
77150000,Sparkasse Kulmbach-Kronach,,95339,Wirsberg
77190000,VR Bank Oberfranken Mitte,GENODEF1KU1,95326,Kulmbach
77190000,VR Bank Oberfranken Mitte,,95499,Harsdorf
77190000,VR Bank Oberfranken Mitte,,95502,Himmelkron
77190000,VR Bank Oberfranken Mitte,,95359,Kasendorf
77190000,VR Bank Oberfranken Mitte,,96317,Kronach
77190000,VR Bank Oberfranken Mitte (Gf P2),,95326,Kulmbach
77190000,VR Bank Oberfranken Mitte,,95364,Ludwigschorgast
77190000,VR Bank Oberfranken Mitte,,96337,Ludwigsstadt
77190000,VR Bank Oberfranken Mitte,,95336,Mainleus
77190000,VR Bank Oberfranken Mitte,,96364,Marktrodach
77190000,VR Bank Oberfranken Mitte,,95339,Neuenmarkt
77190000,VR Bank Oberfranken Mitte,,96332,Pressig
77190000,VR Bank Oberfranken Mitte,,95365,Rugendorf
77190000,VR Bank Oberfranken Mitte,,95346,Stadtsteinach
77190000,VR Bank Oberfranken Mitte,,96361,Steinbach a. Wald
77190000,VR Bank Oberfranken Mitte,,96349,Steinwiesen
77190000,VR Bank Oberfranken Mitte,,96355,Tettau
77190000,VR Bank Oberfranken Mitte,,95349,Thurnau
77190000,VR Bank Oberfranken Mitte,,95367,Trebgast
77190000,VR Bank Oberfranken Mitte,,95369,Untersteinach
77190000,VR Bank Oberfranken Mitte,,96346,Wallenfels
77190000,VR Bank Oberfranken Mitte,,95339,Wirsberg
77190000,VR Bank Oberfranken Mitte,,96197,Wonsees
77190000,VR Bank Oberfranken Mitte,,07343,Wurzbach
77320072,UniCredit Bank - HypoVereinsbank,HYVEDEMM412,95402,Bayreuth
77320072,UniCredit Bank - HypoVereinsbank,HYVEDEMM412,91253,Pegnitz
77322200,FNZ Bank,FODBDE77XXX,95030,Hof
77340076,Commerzbank,COBADEFFXXX,95444,Bayreuth
77340076,Commerzbank,,91275,Auerbach i.d.OPf.
77340076,Commerzbank,,95460,Bad Berneck i. Fichtelgebirge
77340076,Commerzbank,,91257,Pegnitz
77340076,Commerzbank,,95466,Weidenberg
77350110,Sparkasse Bayreuth,BYLADEM1SBT,95440,Bayreuth
77363749,Raiffeisenbank -alt-,GENODEF1GFS,95482,Gefrees
77363749,Raiffeisenbank (Gf P2),,95482,Gefrees
77365792,Raiffeisenbank Fränkische Schweiz,GENODEF1HWA,96142,Hollfeld
77365792,Raiffeisenbank Fränkische Schweiz (Gf P2),,96142,Hollfeld
77365792,Raiffeisenbank Fränkische Schweiz,,96167,Königsfeld
77365792,Raiffeisenbank Fränkische Schweiz,,91344,Waischenfeld
78020070,UniCredit Bank - HypoVereinsbank,HYVEDEMM424,95011,Hof
78020070,UniCredit Bank - HypoVereinsbank,HYVEDEMM424,95615,Marktredwitz
78020070,UniCredit Bank - HypoVereinsbank,HYVEDEMM424,95085,Selb
78040081,Commerzbank Hof Saale,COBADEFFXXX,95028,Hof
78040081,Commerzbank,,95138,Bad Steben
78040081,Commerzbank,,95233,Helmbrechts
78040081,Commerzbank,,95213,Münchberg
78040081,Commerzbank,,95119,Naila
78040081,Commerzbank,,95111,Rehau
78040081,Commerzbank,,95126,Schwarzenbach a.d.Saale
78040081,Commerzbank,,95131,Schwarzenbach a.Wald
78040081,Commerzbank,,95100,Selb
78040081,Commerzbank,,95152,Selbitz
78050000,Sparkasse Hochfranken,BYLADEM1HOF,95015,Hof
78050000,Sparkasse Hochfranken,,95659,Arzberg
78050000,Sparkasse Hochfranken,,95138,Bad Steben
78050000,Sparkasse Hochfranken,,95180,Berg
78050000,Sparkasse Hochfranken,,95183,Feilitzsch
78050000,Sparkasse Hochfranken,,95482,Gefrees
78050000,Sparkasse Hochfranken,,95179,Geroldsgrün
78050000,Sparkasse Hochfranken,,95233,Helmbrechts
78050000,Sparkasse Hochfranken,,95158,Kirchenlamitz
78050000,Sparkasse Hochfranken,,95176,Konradsreuth
78050000,Sparkasse Hochfranken,,95168,Marktleuthen
78050000,Sparkasse Hochfranken,,95615,Marktredwitz
78050000,Sparkasse Hochfranken,,95213,Münchberg
78050000,Sparkasse Hochfranken,,95697,Nagel
78050000,Sparkasse Hochfranken,,95119,Naila
78050000,Sparkasse Hochfranken,,95145,Oberkotzau
78050000,Sparkasse Hochfranken,,95195,Röslau
78050000,Sparkasse Hochfranken,,95111,Rehau
78050000,Sparkasse Hochfranken,,95173,Schönwald
78050000,Sparkasse Hochfranken,,95706,Schirnding
78050000,Sparkasse Hochfranken,,95126,Schwarzenbach a.d.Saale
78050000,Sparkasse Hochfranken,,95131,Schwarzenbach a.Wald
78050000,Sparkasse Hochfranken,,95089,Selb
78050000,Sparkasse Hochfranken,,95152,Selbitz
78050000,Sparkasse Hochfranken,,95236,Stammbach
78050000,Sparkasse Hochfranken,,95707,Thiersheim
78050000,Sparkasse Hochfranken,,95709,Tröstau
78050000,Sparkasse Hochfranken,,95163,Weißenstadt
78050000,Sparkasse Hochfranken,,95632,Wunsiedel
78055050,Sparkasse Hochfranken -alt-,BYLADEM1FIG,95089,Selb
78060896,VR Bank Bayreuth-Hof,GENODEF1HO1,95444,Bayreuth
78060896,VR Bank Bayreuth-Hof,,08626,Adorf/Vogtl.
78060896,VR Bank Bayreuth-Hof,,95460,Bad Berneck i. Fichtelgebirge
78060896,VR Bank Bayreuth-Hof (Gf P2),,95444,Bayreuth
78060896,VR Bank Bayreuth-Hof,,95463,Bindlach
78060896,VR Bank Bayreuth-Hof,,95473,Creußen
78060896,VR Bank Bayreuth-Hof,,95488,Eckersdorf
78060896,VR Bank Bayreuth-Hof,,95500,Heinersreuth
78060896,VR Bank Bayreuth-Hof,,95233,Helmbrechts
78060896,VR Bank Bayreuth-Hof,,95028,Hof
78060896,VR Bank Bayreuth-Hof,,95490,Mistelgau
78060896,VR Bank Bayreuth-Hof,,95213,Münchberg
78060896,VR Bank Bayreuth-Hof,,95119,Naila
78060896,VR Bank Bayreuth-Hof,,08606,Oelsnitz/Vogtl.
78060896,VR Bank Bayreuth-Hof,,91257,Pegnitz
78060896,VR Bank Bayreuth-Hof,,08523,Plauen
78060896,VR Bank Bayreuth-Hof,,91278,Pottenstein
78060896,VR Bank Bayreuth-Hof,,95111,Rehau
78060896,VR Bank Bayreuth-Hof,,95126,Schwarzenbach a.d.Saale
78060896,VR Bank Bayreuth-Hof,,95152,Selbitz
78060896,VR Bank Bayreuth-Hof,,95183,Töpen
78060896,VR Bank Bayreuth-Hof,,95183,Trogen
78060896,VR Bank Bayreuth-Hof,,95485,Warmensteinach
78060896,VR Bank Bayreuth-Hof,,95466,Weidenberg
78060896,VR Bank Bayreuth-Hof,,08538,Weischlitz
78140000,Commerzbank,COBADEFFXXX,95643,Tirschenreuth
78140000,Commerzbank,,95659,Arzberg
78140000,Commerzbank,,93444,Bad Kötzting
78140000,Commerzbank,,93133,Burglengenfeld
78140000,Commerzbank,,93413,Cham
78140000,Commerzbank,,93437,Furth im Wald
78140000,Commerzbank,,93462,Lam
78140000,Commerzbank,,95615,Marktredwitz
78140000,Commerzbank,,95666,Mitterteich
78140000,Commerzbank,,92507,Nabburg
78140000,Commerzbank,,92431,Neunburg vorm Wald
78140000,Commerzbank,,93149,Nittenau
78140000,Commerzbank,,92526,Oberviechtach
78140000,Commerzbank,,92444,Rötz
78140000,Commerzbank,,93426,Roding
78140000,Commerzbank,,92421,Schwandorf
78140000,Commerzbank,,94234,Viechtach
78140000,Commerzbank,,93449,Waldmünchen
78140000,Commerzbank,,95652,Waldsassen
78140000,Commerzbank,,95632,Wunsiedel
78160069,VR-Bank Fichtelgebirge-Frankenwald,GENODEF1MAK,95605,Marktredwitz
78160069,VR-Bank Fichtelgebirge-Frankenwald,,95659,Arzberg
78160069,VR-Bank Fichtelgebirge-Frankenwald,,95138,Bad Steben
78160069,VR-Bank Fichtelgebirge-Frankenwald,,95180,Berg
78160069,VR-Bank Fichtelgebirge-Frankenwald,,95179,Geroldsgrün
78160069,VR-Bank Fichtelgebirge-Frankenwald,,95186,Höchstädt i. Fichtelgebirge
78160069,VR-Bank Fichtelgebirge-Frankenwald,,07927,Hirschberg
78160069,VR-Bank Fichtelgebirge-Frankenwald,,95188,Issigau
78160069,VR-Bank Fichtelgebirge-Frankenwald,,95168,Marktleuthen
78160069,VR-Bank Fichtelgebirge-Frankenwald (Gf P2),,95605,Marktredwitz
78160069,VR-Bank Fichtelgebirge-Frankenwald,,95697,Nagel
78160069,VR-Bank Fichtelgebirge-Frankenwald,,95701,Pechbrunn
78160069,VR-Bank Fichtelgebirge-Frankenwald,,95195,Röslau
78160069,VR-Bank Fichtelgebirge-Frankenwald,,07366,Rosenthal am Rennsteig
78160069,VR-Bank Fichtelgebirge-Frankenwald,,95173,Schönwald
78160069,VR-Bank Fichtelgebirge-Frankenwald,,95100,Selb
78160069,VR-Bank Fichtelgebirge-Frankenwald,,95707,Thiersheim
78160069,VR-Bank Fichtelgebirge-Frankenwald,,95709,Tröstau
78160069,VR-Bank Fichtelgebirge-Frankenwald,,95620,Wunsiedel
78161575,Raiffeisenbank im Stiftland -alt-,GENODEF1WSS,95645,Waldsassen
78161575,Raiffeisenbank im Stiftland Gs Neualbenreuth,,95698,Bad Neualbenreuth
78161575,Raiffeisenbank im Stiftland Gs Falkenberg,,95685,Falkenberg
78161575,Raiffeisenbank im Stiftland Gs Fuchsmühl,,95689,Fuchsmühl
78161575,Raiffeisenbank im Stiftland Gs Konnersreuth,,95692,Konnersreuth
78161575,Raiffeisenbank im Stiftland Gs Mitterteich,,95666,Mitterteich
78161575,Raiffeisenbank im Stiftland Gs Mähring,,95695,Mähring
78161575,Raiffeisenbank im Stiftland Gs Plößberg,,95703,Plößberg
78161575,Raiffeisenbank im Stiftland Gs Wurz,,92715,Püchersreuth
78161575,Raiffeisenbank im Stiftland HGs Tirschenreuth,,95636,Tirschenreuth
78161575,Raiffeisenbank im Stiftland (Gf P2),,95645,Waldsassen
78161575,Raiffeisenbank im Stiftland Gs Wiesau,,95676,Wiesau
78320076,UniCredit Bank - HypoVereinsbank,HYVEDEMM480,96402,Coburg
78320076,UniCredit Bank - HypoVereinsbank,HYVEDEMM480,96456,Neustadt b. Coburg
78340091,Commerzbank,COBADEFFXXX,96404,Coburg
78340091,Commerzbank,,96504,Sonneberg
78350000,Sparkasse Coburg-Lichtenfels,BYLADEM1COB,96421,Coburg
78350000,Sparkasse Coburg-Lichtenfels,,96476,Bad Rodach
78350000,Sparkasse Coburg-Lichtenfels,,96231,Bad Staffelstein
78350000,Sparkasse Coburg-Lichtenfels,,96224,Burgkunstadt
78350000,Sparkasse Coburg-Lichtenfels,,96250,Ebensfeld
78350000,Sparkasse Coburg-Lichtenfels,,96237,Ebersdorf b. Coburg
78350000,Sparkasse Coburg-Lichtenfels,,96486,Lautertal
78350000,Sparkasse Coburg-Lichtenfels,,96204,Lichtenfels
78350000,Sparkasse Coburg-Lichtenfels,,96247,Michelau i.OFr.
78350000,Sparkasse Coburg-Lichtenfels,,96460,Neustadt b. Coburg
78350000,Sparkasse Coburg-Lichtenfels,,96472,Rödental
78350000,Sparkasse Coburg-Lichtenfels,,96257,Redwitz a.d.Rodach
78350000,Sparkasse Coburg-Lichtenfels,,96145,Seßlach
78350000,Sparkasse Coburg-Lichtenfels,,96242,Sonnefeld
78350000,Sparkasse Coburg-Lichtenfels,,96253,Untersiemau
78350000,Sparkasse Coburg-Lichtenfels,,96279,Weidhausen b. Coburg
78350000,Sparkasse Coburg-Lichtenfels,,96260,Weismain
78360000,VR-Bank Coburg,GENODEF1COS,96416,Coburg
78360000,VR-Bank Coburg,,96476,Bad Rodach
78360000,VR-Bank Coburg (Gf P2),,96416,Coburg
78360000,VR-Bank Coburg,,96487,Dörfles-Esbach
78360000,VR-Bank Coburg,,96237,Ebersdorf b. Coburg
78360000,VR-Bank Coburg,,96524,Föritztal
78360000,VR-Bank Coburg,,96271,Grub a. Forst
78360000,VR-Bank Coburg,,96486,Lautertal
78360000,VR-Bank Coburg,,96484,Meeder
78360000,VR-Bank Coburg,,96465,Neustadt b. Coburg
78360000,VR-Bank Coburg,,96472,Rödental
78360000,VR-Bank Coburg,,96528,Schalkau
78360000,VR-Bank Coburg,,96515,Sonneberg
78360000,VR-Bank Coburg,,96242,Sonnefeld
78360000,VR-Bank Coburg,,96523,Steinach
78360000,VR-Bank Coburg,,96279,Weidhausen b. Coburg
78360000,VR-Bank Coburg,,96479,Weitramsdorf
79000000,Bundesbank,MARKDEF1790,97010,Würzburg
79020076,UniCredit Bank - HypoVereinsbank,HYVEDEMM455,97067,Würzburg
79020076,UniCredit Bank - HypoVereinsbank,HYVEDEMM455,97303,Kitzingen
79020076,UniCredit Bank - HypoVereinsbank,HYVEDEMM455,97805,Lohr a. Main
79020076,UniCredit Bank - HypoVereinsbank,HYVEDEMM455,97820,Marktheidenfeld
79020076,UniCredit Bank - HypoVereinsbank,HYVEDEMM455,97196,Ochsenfurt
79020076,UniCredit Bank - HypoVereinsbank,HYVEDEMM455,97326,Volkach
79030001,Fürstlich Castellsche Bank Credit-Casse,FUCEDE77XXX,97070,Würzburg
79030001,Fürstlich Castellsche Bank,,96047,Bamberg
79030001,Fürstlich Castellsche Bank,,74072,Heilbronn
79030001,Fürstlich Castellsche Bank,,80333,München
79030001,Fürstlich Castellsche Bank,,90489,Nürnberg
79030001,Fürstlich Castellsche Bank (Gf P2),,97070,Würzburg
79032038,MERKUR PRIVATBANK,BSHADE71XXX,97762,Hammelburg
79032038,MERKUR PRIVATBANK,,63739,Aschaffenburg
79032038,MERKUR PRIVATBANK,,97769,Bad Brückenau
79032038,MERKUR PRIVATBANK,,97671,Bad Kissingen
79032038,MERKUR PRIVATBANK,,97616,Bad Neustadt a.d.Saale
79032038,MERKUR PRIVATBANK,,36433,Bad Salzungen
79032038,MERKUR PRIVATBANK,,96047,Bamberg
79032038,MERKUR PRIVATBANK,,64228,Darmstadt
79032038,MERKUR PRIVATBANK,,40479,Düsseldorf
79032038,MERKUR PRIVATBANK,,60325,Frankfurt am Main
79032038,MERKUR PRIVATBANK,,36004,Fulda
79032038,MERKUR PRIVATBANK,,63571,Gelnhausen
79032038,MERKUR PRIVATBANK(Gf P2),,97762,Hammelburg
79032038,MERKUR PRIVATBANK,,68165,Mannheim
79032038,MERKUR PRIVATBANK,,98617,Meiningen
79032038,MERKUR PRIVATBANK,,80538,München
79032038,MERKUR PRIVATBANK,,97411,Schweinfurt
79032038,MERKUR PRIVATBANK,,65185,Wiesbaden
79032038,MERKUR PRIVATBANK,,97015,Würzburg
79040047,Commerzbank Würzburg,COBADEFFXXX,97070,Würzburg
79040047,Commerzbank,,97307,Kitzingen
79040047,Commerzbank,,97877,Wertheim
79050000,Sparkasse Mainfranken Würzburg,BYLADEM1SWU,97067,Würzburg
79050000,Sparkasse Mainfranken Würzburg,,97450,Arnstein
79050000,Sparkasse Mainfranken Würzburg,,97775,Burgsinn
79050000,Sparkasse Mainfranken Würzburg,,97337,Dettelbach
79050000,Sparkasse Mainfranken Würzburg,,97246,Eibelstadt
79050000,Sparkasse Mainfranken Würzburg,,97249,Eisingen
79050000,Sparkasse Mainfranken Würzburg,,97839,Esselbach
79050000,Sparkasse Mainfranken Würzburg,,97230,Estenfeld
79050000,Sparkasse Mainfranken Würzburg,,97833,Frammersbach
79050000,Sparkasse Mainfranken Würzburg,,96160,Geiselwind
79050000,Sparkasse Mainfranken Würzburg,,97732,Gemünden a. Main
79050000,Sparkasse Mainfranken Würzburg,,97232,Giebelstadt
79050000,Sparkasse Mainfranken Würzburg,,97204,Höchberg
79050000,Sparkasse Mainfranken Würzburg,,97264,Helmstadt
79050000,Sparkasse Mainfranken Würzburg,,97346,Iphofen
79050000,Sparkasse Mainfranken Würzburg,,97753,Karlstadt
79050000,Sparkasse Mainfranken Würzburg,,97318,Kitzingen
79050000,Sparkasse Mainfranken Würzburg,,97801,Lohr a. Main
79050000,Sparkasse Mainfranken Würzburg,,97340,Marktbreit
79050000,Sparkasse Mainfranken Würzburg,,97828,Marktheidenfeld
79050000,Sparkasse Mainfranken Würzburg,,97199,Ochsenfurt
79050000,Sparkasse Mainfranken Würzburg,,97285,Röttingen
79050000,Sparkasse Mainfranken Würzburg,,97222,Rimpar
79050000,Sparkasse Mainfranken Würzburg,,97228,Rottendorf
79050000,Sparkasse Mainfranken Würzburg,,97209,Veitshöchheim
79050000,Sparkasse Mainfranken Würzburg,,97332,Volkach
79050000,Sparkasse Mainfranken Würzburg,,97353,Wiesentheid
79050000,Sparkasse Mainfranken Würzburg,,97299,Zell a. Main
79063060,Raiffeisenbank Estenfeld-Bergtheim -alt-,GENODEF1EFD,97230,Estenfeld
79063060,Raiffeisenbank Estenfeld-Bergtheim,,97241,Bergtheim
79063060,Raiffeisenbank Estenfeld-Bergtheim (Gf P2),,97230,Estenfeld
79063060,Raiffeisenbank Estenfeld-Bergtheim,,97262,Hausen b. Würzburg
79063060,Raiffeisenbank Estenfeld-Bergtheim,,97273,Kürnach
79063060,Raiffeisenbank Estenfeld-Bergtheim,,97241,Oberpleichfeld
79063060,Raiffeisenbank Estenfeld-Bergtheim,,97294,Unterpleichfeld
79063122,Raiffeisenbank Höchberg,GENODEF1HBG,97201,Höchberg
79063122,Raiffeisenbank Höchberg,,97249,Eisingen
79063122,Raiffeisenbank Höchberg (Gf P2),,97201,Höchberg
79063122,Raiffeisenbank Höchberg,,97264,Helmstadt
79063122,Raiffeisenbank Höchberg,,97277,Neubrunn
79063122,Raiffeisenbank Höchberg,,97292,Uettingen
79065028,VR-Bank Bad Kissingen,GENODEF1BRK,97688,Bad Kissingen
79065028,VR-Bank Bad Kissingen,,97708,Bad Bocklet
79065028,VR-Bank Bad Kissingen,,97763,Bad Brückenau
79065028,VR-Bank Bad Kissingen (Gf P2),,97688,Bad Kissingen
79065028,VR-Bank Bad Kissingen,,97705,Burkardroth
79065028,VR-Bank Bad Kissingen,,97717,Euerdorf
79065028,VR-Bank Bad Kissingen,,97727,Fuchsstadt
79065028,VR-Bank Bad Kissingen,,97762,Hammelburg
79065028,VR-Bank Bad Kissingen,,97786,Motten
79065028,VR-Bank Bad Kissingen,,97702,Münnerstadt
79065028,VR-Bank Bad Kissingen,,97723,Oberthulba
79065028,VR-Bank Bad Kissingen,,97714,Oerlenbach
79065028,VR-Bank Bad Kissingen,,97772,Wildflecken
79069001,Raiffeisenbank Mainschleife - Steigerwald,GENODEF1WED,97332,Volkach
79069001,Raiffeisenbank Mainschleife - Steigerwald (Gf P2),,97332,Volkach
79069010,VR-Bank Schweinfurt -alt-,GENODEF1ATE,97421,Schweinfurt
79069010,VR-Bank Schweinfurt (Gf P2),,97421,Schweinfurt
79069031,Raiffeisenbank Bütthard-Gaukönigshofen,GENODEF1BHD,97244,Bütthard
79069031,Raiffeisenbank Bütthard-Gaukönigshofen (Gf P2),,97244,Bütthard
79069031,Raiffeisenbank Bütthard-Gaukönigshofen,,97253,Gaukönigshofen
79069031,Raiffeisenbank Bütthard-Gaukönigshofen,,97268,Kirchheim
79069031,Raiffeisenbank Bütthard-Gaukönigshofen,,97255,Sonderhofen
79069031,Raiffeisenbank Bütthard-Gaukönigshofen,,97957,Wittighausen
79069150,Raiffeisenbank Main-Spessart,GENODEF1GEM,97816,Lohr a. Main
79069150,Raiffeisenbank Main-Spessart,,97773,Aura i. Sinngrund
79069150,Raiffeisenbank Main-Spessart,,97834,Birkenfeld
79069150,Raiffeisenbank Main-Spessart,,97775,Burgsinn
79069150,Raiffeisenbank Main-Spessart,,97837,Erlenbach b. Marktheidenfeld
